Generation	ID	Survival_Time	Response_Time	Capture_Time	Luminance_Difference	Contrast_Difference	Colour_Difference	GabRat_Edge_Disruption	BgLocal_Luminance	BgLocal_Contrast	BgLocal_A	BgLocal_B	Target_Luminance	Target_Contrast	Target_A	Target_B	Image_ID	X_Coordinate	Y_Coordinate	Rotation	Flip	speckling_intensity	speckling_sigma	pttn_x	pttn_y	pttn_width	pttn_aspect_ratio	pttn_angle	pttn_coverage	pttn_CS_sigma	pttn_CS_height	pttn_CS_angle	pttn_E_sigma	pttn_E_noise	EE_intensity	EE_sigma	unit_C_0	pttn_L	pttn_A	pttn_B	unit_C_1	top_L	top_A	top_B	unit_C_2	bottom_L	bottom_A	bottom_B	unit_C_N	col_sigma	col_height	Parent1	Parent2
16	Gen16_Mut0_ID11	968	968	1157	3.8273	0.8355	4.0508	0.3146	55.8939	18.7399	2.1163	9.2095	59.7212	17.9044	-1.9345	9.1953	2.jpg	326.1668	197.4169	3.3064	Horiz	0.8932	0.2789	0.1446	0.0541	0.5097	0.8073	0	0.1952	0.665753489	0.286519202	0.087432412	0.1386	1	0.706932297	0.624624397	0.680086906	0.186131663	0.706862303	0.074602477	0.24161163	0.152403255	0.510289845	0.911787423	0.016141249	0.307773042	0.719908425	0.692597522	1	0.000825702	0.1559	Par_Gen11_Mut0_ID1	Par_Gen11_Mut0_IDX3
16	Gen15_Mut0_ID6	896	896	1128	2.2919	0.1607	0.7156	0.2876	52.8255	18.7861	2.4214	9.8721	55.1174	18.6254	2.0928	9.2364	0.jpg	288.4391	404.8641	32.1644	Horiz	0.9238	0.3162	0.1446	0.0541	0.733657609	0.6615	0.0008818	0.1679	0.6923	0.286519202	0.2907	0	0.9577	0.2634	0.5196	0.4223	0.3754	0.593	0.2861	0.2416	0.5487	0.3508	0.92716068	0.5258	0.3754	0.593	0.5483	1	0.305331098	0.03898	Par_Gen12_Mut0_ID2	Par_Gen13_Mut0_ID7
16	Gen12_Mut1_ID2	1410	1149	1410	15.4391	8.9383	7.9507	0.371	55.0255	19.2137	3.5803	13.2625	39.5864	10.2754	-2.9067	8.6654	1.jpg	1098.1562	219.9403	-20.4247	Horiz	0.8728	0.3162	0.1446	0.0541	0.733657609	0.724	0.003527	0.1952	0.1679	0.286519202	0.2907	0.02351	0.9535	0.2078	0.5196	0.525813894	0.5586	0.6908	0.2861	0.2416	0.6332	0.3377	0.92716068	0.525813894	0.5586	0.6593	0.8307	0.9993	0.3035	0	Par_Gen13_Mut0_ID9	Par_Gen13_Mut0_ID7
16	Gen16_Mut0_ID3	1509	1320	1509	19.3876	10.7954	3.2432	0.2891	54.1693	19.702	2.6646	10.8332	34.7817	8.9067	-0.1454	9.214	2.jpg	519.4771	321.7157	-14.5013	none	0.9238	0.2664	0.1446	0.0541	0.600296432	0.6407	0	0.1952	0.8234	0.2292	0.2907	0	0.9365	0.2087	0.4446	0.24161163	0.130336031	0.4872	0.281	0.3282	0.2324	0.36163652	0.783868279	0.525813894	0.520523265	0.6125	0.5249	1	0.3053	0	Par_Gen12_Mut1_ID10	Par_Gen12_Mut1_ID3
16	Gen16_Mut0_ID8	1739	1739	1948	2.7955	3.995	4.1641	0.2078	51.559	16.7864	2.7865	11.9529	54.3545	20.7814	2.3729	16.0964	3.jpg	1091.185	630.2879	46.0611	Horiz	0.6689	0.3162	0.1446	0.0541	0.5545	0.724	0.1093	0.1952	0.8218	0.2865	0.2907	0	0.9365	0.041036284	0.4446	0.525813894	0.3754	0.4804	0.3629	0.505	0.38095067	0.704140571	0.92716068	0.505	0.38095067	0.704140571	0.8307	0.9993	0.3035	0	Par_Gen11_Mut0_ID6	Par_Gen13_Mut0_ID9
16	Gen16_Mut0_ID6	585	585	856	8.7427	17.2357	4.3107	0.2513	49.753	16.862	1.743	10.6766	58.4957	34.0977	1.0348	6.4245	3.jpg	1145.6298	701.0432	51.7722	none	0.729602877	0.2344	0.1446	0.0541	0.733657609	0.6407	0.08746	0.1952	0.8218	0.2292	0.2907	0.0109	0.8709	0.041036284	0.444632648	0.4223	0.5586	0.4704	0.412655692	0.2633	0.2324	0.353	0.9272	0.525813894	0.38095067	0.704140571	0.444024552	0.969	0.2656	0.1559	Par_Gen12_Mut1_ID10	Par_Gen11_Mut0_ID6
16	Gen15_Mut0_ID9	735	735	1045	2.0017	1.781	4.8263	0.3294	56.3619	18.9335	2.7623	12.2158	58.3637	20.7145	1.6757	7.5133	1.jpg	1024.913	331.5644	-58.9106	none	0.9238	0.3162	0.1446	0.0541	0.600296432	0.6407	0	0.1952	0.8234	0.286519202	0.2907	0	0.9365	0.879119139	0.4446	0.24161163	0.130336031	0.3377	0.36	0.24161163	0.520523265	0.3377	0.783868279	0.395133637	0.520523265	0.6125	0.8307	1	0.3053	0	Par_Gen12_Mut0_ID2	Par_Gen12_Mut1_ID3
16	Gen13_Mut3_ID3	698	698	916	15.8114	5.7569	17.897	0.3039	51.9996	19.2855	2.673	10.8026	67.8109	25.0424	-13.4018	18.6703	2.jpg	452.2085	158.563	-15.6309	Horiz	0.7199	0.2237	0.1446	0.0541	0.5545	0.6407	0.1093	0.1679	0.8218	0.286519202	0.2907	0.005878	0.9407	0.09663	0.4446	0.6549	0.3754	0.510289845	0.3629	0.525813894	0.5487	0.3508	0.911787423	0.525813894	0.38095067	0.4868	0.5483	1	0.305331098	0.1559	Par_Gen13_Mut0_ID9	Par_Gen13_Mut0_ID7
16	Gen15_Mut1_ID3	1851	1851	2009	11.8108	1.9923	6.0985	0.3351	52.4955	19.6958	3.6313	10.6989	40.6847	21.6881	1.7952	4.8834	0.jpg	955.0653	305.8556	-2.3113	none	1	0.3162	0.1446	0	0.5903	0.6407	0	0.1952	0.8234	0.286519202	0.2907	0	1	0.2634	0.170298769	0.24161163	0.953052731	0.421074159	0.3797	0.24161163	0.462239165	0.3482	1	0.24161163	0.953052731	0.848582267	1	0.904496268	0	0	Par_Gen11_Mut0_ID6	Par_Gen12_Mut0_ID2
17	Gen17_Mut0_ID6	5949	5949	6227	9.7498	3.5407	3.0764	0.352	50.0042	19.1136	2.0369	11.5203	59.754	15.5729	-0.765	10.2499	1.jpg	211.897	233.2664	16.0603	none	0.9238	0.3162	0.1446	0.0541	0.600296432	0.6407	0.02186	0.3117	0.8218	0.286519202	0.1931	0	0.9365	0.840111943	0.4446	0.4997	0.620465384	0.6675	0.281	0.24161163	0.2882	0.3377	0.9118	0.4997	0.845114484	0.4293	0.9149	1	0.2963	0	Par_Gen12_Mut1_ID3	Par_Gen13_Mut1_ID5
17	Gen17_Mut0_ID9	1386	1157	1386	16.0482	4.8239	6.304	0.3459	52.4517	17.4872	2.8002	10.7679	36.4036	22.3112	2.8783	4.4644	3.jpg	818.5709	652.6275	62.698	Horiz	0.9238	0.3162	0.1446	0.0541	0.733657609	0.2907	0.3377	1	0.9365	0.523852204	0.520523265	0.591460217	0.4047	0.714593745	0.5686	0.3797	0.4446	0.512443861	0.1952	0.6407	0	0.8234	0	0.5258	0.301419899	0.4293	1	1	0.305331098	0	Par_Gen11_Mut0_ID4	Par_Gen9_Mut1_ID10
17	Gen12_Mut2_ID2	1450	1450	1817	10.8381	11.3698	1.9096	0.2667	53.0091	19.6339	2.7087	10.0541	42.171	8.2641	2.8678	11.957	0.jpg	215.6467	729.4333	-43.4325	none	0.9238	0.2664	0.1446	0.0541	0.733657609	0.6407	0.437307939	0.377814326	0.8218	0.2292	0.52688508	0	0.674212182	0.041036284	0.444632648	0.687092813	0.5586	0.304543529	0.70958993	0.349909071	0	0.509332337	0.769963451	0.380439519	0.4485	0.704140571	0.444024552	1	0.106734251	0	Par_Gen10_Mut0_ID0	Par_Gen9_Mut1_ID10
17	Gen13_Mut3_ID5	1245	1039	1245	5.2361	5.3853	7.3517	0.404	50.1397	19.7678	2.6934	10.6362	44.9036	14.3825	3.659	17.9242	2.jpg	1146.0834	276.3222	-16.49	none	0.6689	0.3162	0.1446	0.0541	0.452391317	0.6407	0	0.234	0.8234	0.286519202	0.2663	0	0.9365	0.879119139	0.4446	0.169928726	0.659064856	0.510289845	0.295549994	0.169928726	0.659064856	0.510289845	0.783868279	0.4213	0.520523265	0.6125	0.865	1	0.3053	0	Par_Gen12_Mut1_ID3	Par_Gen13_Mut1_ID5
17	Gen16_Mut0_ID10	1413	1195	1413	3.6091	3.5729	0.8023	0.3356	56.9289	17.4321	2.3597	10.2167	60.538	21.005	1.9692	9.5158	3.jpg	816.1698	314.2872	17.4778	Horiz	0.9238	0.3162	0.1446	0.0541	0.600296432	0.6407	0	0.1952	0.8234	0.286519202	0.2907	0	0.9365	0.2087	0.4446	0.24161163	0.130336031	0.4573	0.281	0.3282	0.659064856	0.3568	0.783868279	0.525813894	0.520523265	0.6125	0.5896	1	0.3053	0	Par_Gen12_Mut1_ID3	Par_Gen14_Mut0_ID9
17	Gen17_Mut0_ID3	1587	1273	1587	8.1382	0.9391	0.5179	0.3951	56.4159	18.0771	1.7054	10.3777	48.2777	17.138	1.8391	9.8773	1.jpg	818.3365	357.8132	-20.0788	none	0.9238	0.2664	0.1446	0.0541	0.600296432	0.6407	0	0.1952	0.8234	0.2292	0.2907	0	0.9365	0.879119139	0.4446	0.24161163	0.130336031	0.3676	0.281	0.24161163	0.2324	0.3425	0.783868279	0.395133637	0.520523265	0.6125	0.7836	1	0.3053	0	Par_Gen12_Mut1_ID3	Par_Gen14_Mut0_ID9
17	Gen15_Mut1_ID4	4389	4389	4841	3.8919	2.7653	3.7987	0.3626	51.3373	20.6117	1.9834	9.9384	55.2291	17.8464	-1.8124	10.0868	2.jpg	360.7936	402.2569	-31.6658	Horiz	0.9238	0.3162	0.1777	0.0541	0.5545	0.6407	0	0.1952	0.607833425	0.44547671	0.156942019	0.1386	0.801324244	0.467246461	0.444632648	0.545228801	0.412	0.6428	0.074602477	0.510869128	0	0.33964128	0.9149	0.510869128	0.4952	0.33964128	0.609192378	1	0.84598823	0	Par_Gen11_Mut0_ID1	Par_Gen11_Mut0_IDX3
17	Gen16_Mut1_ID0	724	724	1170	23.1708	3.4224	6.798	0.2785	51.5366	19.6685	2.5	10.2444	28.3658	16.2461	-3.962	12.3553	0.jpg	233.2581	687.9124	-28.3574	none	0.9238	0.3162	0.1446	0.0541	0.600296432	0.6407	0	0.1952	0.8234	0.286519202	0.2907	0	0.9365	0.879119139	0.4446	0.24161163	0.130336031	0.3377	0.281	0.24161163	0.659064856	0.3377	0.783868279	0.395133637	0.520523265	0.6125	0.8483	1	0.3053	0	Par_Gen11_Mut0_ID4	Par_Gen9_Mut1_ID10
17	Gen17_Mut0_ID4	2038	2038	2447	10.6713	5.4147	5.3456	0.3112	57.6294	17.6388	1.6849	10.488	46.9581	12.2241	1.8533	5.145	2.jpg	954.8587	792.9741	-0.1786	Horiz	0.9238	0.3162	0.1446	0.0541	0.5545	0.6407	0	0.3117	0.607833425	0.44547671	0.1663	0.1386	0.9365	0.840111943	0.4446	0.545228801	0.845114484	0.4114	0.295549994	0.169928726	0.2882	0.33964128	0.9149	0.510869128	0.845114484	0.4114	0.931565727	1	0.84598823	0	Par_Gen13_Mut1_ID5	Par_Gen12_Mut2_ID7
17	Gen17_Mut0_ID2	3435	3435	3865	11.3262	2.4104	3.0507	0.2664	55.0934	19.2493	2.5215	10.889	66.4196	16.8388	-0.5289	10.8452	3.jpg	446.1102	275.7275	-50.6625	Horiz	0.9238	0.3162	0.1446	0.0541	0.600296432	0.6407	0	0.1952	0.8234	0.286519202	0.2907	0	0.9365	0.2087	0.4446	0.24161163	0.130336031	0.4573	0.281	0.3282	0.659064856	0.3568	0.783868279	0.525813894	0.520523265	0.6125	0.5896	1	0.3053	0	Par_Gen12_Mut1_ID3	Par_Gen14_Mut0_ID9
17	Gen16_Mut0_ID9	2534	2534	2971	0.4113	0.5895	2.1611	0.357	52.906	16.4971	2.3104	11.8738	53.3173	17.0866	2.1322	9.7201	1.jpg	892.4882	716.4675	67.519	none	0.9238	0.2664	0.1446	0.0541	0.600296432	0.6407	0	0.1952	0.8234	0.2292	0.2907	0	0.9365	0.879119139	0.4446	0.24161163	0.130336031	0.3676	0.281	0.24161163	0.2324	0.3425	0.783868279	0.395133637	0.520523265	0.6125	0.7836	1	0.3053	0	Par_Gen12_Mut1_ID3	Par_Gen14_Mut0_ID9
17	Gen16_Mut1_ID3	553	553	866	18.1587	12.046	3.279	0.2741	50.3428	19.4875	2.7463	10.7442	32.1841	7.4415	-0.1431	9.194	0.jpg	539.8676	373.8258	23.8576	none	0.729602877	0.2344	0.1446	0.0541	0.733657609	0.6407	0.08746	0.1952	0.8218	0.2292	0.2907	0.160022053	0.718908854	0.041036284	0.444632648	0.4223	0.5586	0.4704	0.412655692	0.2633	0.2324	0.353	1	0.297573832	0.096825382	0.704140571	0.258811025	1	0.7344	0.405238654	Par_Gen12_Mut1_ID10	Par_Gen11_Mut0_ID6
17	Gen17_Mut0_ID1	1673	1673	2211	10.8582	0.2742	3.7925	0.3023	48.6396	16.4153	1.5889	10.6371	59.4977	16.6896	-1.8549	9.0485	3.jpg	1159.93	753.8272	4.4306	none	0.9238	0.2237	0.1446	0.0541	0.5545	0.724	0	0.1952	0.8234	0.286519202	0.2907	0.01363	0.9365	0.2634	0.4446	0.4223	0.3754	0.4704	0.2481	0.2416	0.462239165	0.3508	0.92716068	0.505	0.38095067	0.704140571	0.9129	0.969	0.305331098	0.1559	Par_Gen9_Mut0_ID0	Par_Gen8_Mut1_ID6
17	Gen17_Mut0_ID0	4237	4237	4642	2.474	2.1898	9.7136	0.338	55.7599	18.9884	3.4938	13.2545	53.2859	21.1782	-5.2219	8.9661	1.jpg	1148.1631	206.2878	-68.3917	Horiz	0.6689	0.3162	0.1446	0.0541	0.452391317	0.6407	0.02186	0.350470692	0.8218	0.286519202	0.168680431	0	0.9365	0.840111943	0.4446	0.525813894	0.620465384	0.6675	0.295549994	0.169928726	0.2882	0.510289845	0.9118	0.525813894	0.845114484	0.4293	0.931565727	1	0.2963	0	Par_Gen11_Mut0_IDX3	Par_Gen12_Mut0_ID1
17	Gen17_Mut0_ID8	1532	1109	1532	10.5584	1.714	2.38	0.3352	50.3673	19.3002	2.8597	10.3313	60.9257	21.0142	0.6426	9.466	0.jpg	543.4717	196.87	-36.1584	none	0.9238	0.3162	0.1446	0.0541	0.733657609	0.6615	0.0008818	0.1679	0.6923	0.286519202	0.2907	0	0.9577	0.2634	0.5196	0.586699228	0.3754	0.593	0.048358097	0.2416	0.760621125	0.141532051	0.767754711	0.711730318	0.3754	0.45415253	0.5483	1	0	0	Par_Gen12_Mut0_ID2	Par_Gen13_Mut0_ID7
17	Gen17_Mut0_ID10	1478	1478	1889	4.6035	2.1736	4.7436	0.3111	51.0332	19.9074	2.3193	10.8574	55.6367	22.081	-2.4111	11.21	2.jpg	1056.1364	382.3847	-56.0109	none	0.9238	0.2237	0.1446	0.0541	0.600296432	0.6407	0	0.1952	0.8234	0.2292	0.2907	0	0.9365	0.2497	0.4446	0.24161163	0.3754	0.3282	0.281	0.3282	0.4163	0.36163652	0.92716068	0.525813894	0.520523265	0.6858	0.5249	1	0.3053	0.1247	Par_Gen14_Mut0_ID9	Par_Gen11_Mut0_ID6
17	Gen16_Mut1_ID8	2527	1351	2527	2.5633	3.31	6.8191	0.4098	54.4199	19.3303	3.3596	11.411	56.9832	16.0203	-1.9355	15.7077	3.jpg	487.542	738.7517	-73.5614	Horiz	0.9238	0.3162	0.1446	0.0541	0.5545	0.6574	0	0.1952	0.2907	0.2865	0.01363	0.8222	0.7398	0.2634	0.444632648	0.4223	0.522	0.3751	0.3797	0.4219	0.462239165	0.3508	0.92716068	0.395133637	0.435	0.704140571	0.7674	0.969	0.106734251	0	Par_Gen11_Mut0_ID6	Par_Gen14_Mut0_ID8
17	Gen17_Mut0_ID11	11076	10458	11076	0.9757	1.4787	2.9719	0.4176	54.2921	17.4556	2.0365	11.3026	55.2678	15.9769	0.499	8.7594	1.jpg	846.648	776.715	-20.0257	Horiz	0.9238	0.2664	0.1446	0.0541	0.5545	0.724	0	0.1952	0.8234	0.286519202	0.2907	0.01363	0.9365	0.2224	0.4446	0.4223	0.130336031	0.4872	0.2481	0.2416	0.2784	0.3508	0.783868279	0.505	0.38095067	0.6308	0.9129	0.969	0.305331098	0.03118	Par_Gen14_Mut0_ID9	Par_Gen11_Mut0_ID6
17	Gen16_Mut0_ID4	632	632	1025	5.8096	0.4907	1.9523	0.3285	52.943	19.4685	3.6899	10.662	58.7526	18.9778	1.7396	10.5744	0.jpg	945.8855	296.5682	-66.2959	Horiz	0.7199	0.2237	0.256176233	0.0541	0.5545	0	0.286519202	0.1093	0.6407	0.8218	0.016058741	0.24074587	0.9407	0	0.694603143	0.6549	0.3754	0.510289845	0.3629	0.525813894	0.5487	0.3508	1	0.525813894	0.201315808	0.4868	0.5483	1	0.305331098	0.443811777	Par_Gen13_Mut0_ID9	Par_Gen13_Mut0_ID7
17	Gen17_Mut0_ID5	640	640	1029	1.2077	14.923	1.3775	0.3063	54.0001	19.1653	1.6863	9.9567	55.2078	34.0883	1.3949	8.6104	2.jpg	1145.2033	606.5112	2.9754	Horiz	0.9238	0.2664	0.1446	0.0541	0.600296432	0.6407	0	0.1952	0.8234	0.2292	0.2907	0	0.9365	0.2087	0.4446	0.24161163	0.130336031	0.4872	0.281	0.3282	0.2324	0.36163652	0.783868279	0.525813894	0.520523265	0.6125	0.5249	1	0.3053	0	Par_Gen12_Mut1_ID10	Par_Gen12_Mut1_ID3
17	Gen15_Mut1_ID0	800	800	1177	4.9676	2.3056	7.7254	0.3773	53.6167	19.0297	3.92	11.1213	58.5843	21.3353	9.4459	16.5201	0.jpg	1006.979	257.8726	-20.2152	none	0.9238	0.3162	0.1711	0.0541	0.733657609	0.6407	0	0.1952	0.607833425	0.286519202	0.2907	0.104	0.674212182	0.467246461	0.444632648	0.545228801	0.4486	0.3751	0.1422	0.510869128	0.1396	0.33964128	0.9174	0.510869128	0.4485	0.704140571	0.7674	1	0.106734251	0	Par_Gen12_Mut2_ID7	Par_Gen14_Mut0_ID8
17	Gen16_Mut0_ID1	1992	1992	2439	7.8568	1.7593	3.5293	0.355	49.8599	20.6258	2.541	10.9796	57.7167	18.8665	-0.6633	9.5003	2.jpg	972.8466	181.0964	-37.1909	none	0.9238	0.3162	0.1446	0.0541	0.733657609	0.6407	0.437307939	0.1952	0.8218	0.286519202	0.2907	0	0.674212182	0.7115	0.444632648	0.4219	0.5586	0.3751	0.412655692	0.4219	0.5586	0.3751	0.92716068	0.395133637	0.4485	0.704140571	0.7674	1	0.106734251	0	Par_Gen12_Mut1_ID10	Par_Gen12_Mut1_ID3
17	Gen17_Mut0_ID7	1671	1043	1671	7.609	1.5908	5.6589	0.3311	48.3859	16.8322	3.0949	12.4787	55.9949	18.4229	-1.6284	9.362	3.jpg	1077.4397	403.4702	-18.2726	Horiz	0.9238	0.2237	0.1446	0.0541	0.733657609	0.7073	0.437307939	0.1952	0.823	0.2865	0.2907	0	0.8709	0.7115	0.4446	0.4219	0.412	0.4704	0.281	0.2416	0.5586	0.3751	0.92716068	0.505	0.3945	0.704140571	0.9129	1	0.305331098	0.1559	Par_Gen11_Mut0_ID6	Par_Gen14_Mut0_ID8
17	Gen15_Mut1_ID3	677	677	1132	11.4178	4.7794	6.4861	0.3575	52.1231	16.8908	1.9308	11.3703	40.7053	21.6703	1.795	4.8856	1.jpg	985.5263	573.7648	-66.1332	none	0.9238	0.3162	0.1512	0.0541	0.5545	0.6407	0.437307939	0.1952	0.8218	0.44547671	0.156942019	0.03465	0.198675756	0.7115	0.444632648	0.4219	0.522	0.6428	0.345	0.4219	0.4189	0.3751	0.9247	0.395133637	0.4952	0.33964128	0.609192378	1	0.84598823	0	Par_Gen12_Mut2_ID7	Par_Gen14_Mut0_ID8
18	Gen18_Mut0_ID2	1552	1144	1552	20.526	9.0689	8.2915	0.2437	53.4706	16.8032	2.279	11.7623	32.9446	7.7343	-5.6616	9.3757	1.jpg	881.2226	736.4858	-57.1381	none	0.6689	0.3162	0.1777	0.0541	0.452391317	0.6407	0.02186	0.234	0.8218	0.286519202	0.1593	0	0.801324244	0.467246461	0.444632648	0.525813894	0.412	0.6675	0.074602477	0.474186106	0.4952	0.510289845	0.9118	0.474186106	0.4952	0.3576	0.609192378	1	0.2963	0	Par_Gen13_Mut1_ID5	Par_Gen12_Mut2_ID7
18	Gen18_Mut0_ID10	1476	1101	1476	21.5801	2.0634	2.2659	0.3188	49.758	20.5704	2.5577	10.5507	71.338	22.6337	1.6187	8.4885	0.jpg	903.4573	639.1107	10.387	Horiz	0.9238	0.3162	0.1512	0.0541	0.685952947	0.6407	0.437307939	0.343071092	1	0.44547671	0.156942019	0.03465	0.198675756	0.7115	0.622423231	0.4219	0.522	0.6428	0.345	0.262835206	0.4189	0.569888128	0.9247	0.395133637	0.4952	0.33964128	0.609192378	1	1	0.324059937	Par_Gen12_Mut2_ID7	Par_Gen14_Mut0_ID8
18	Gen16_Mut1_ID1	1429	1010	1429	14.4097	6.529	6.5548	0.3529	55.1066	17.7089	2.0284	9.6671	40.6969	24.2379	-4.0975	7.3349	3.jpg	220.8835	246.8193	-18.6051	none	0.6689	0.3162	0.1446	0.0541	0.452391317	0.6407	0.02186	0.350470692	0.8218	0.286519202	0.168680431	0	0.9365	0.630349705	0.4446	0.525813894	0.816612393	0.6675	0.295549994	0.169928726	0.520192676	0.510289845	0.679382655	0.525813894	0.845114484	0.4293	1	1	0.546991831	0	Par_Gen11_Mut0_IDX3	Par_Gen12_Mut0_ID1
18	Gen17_Mut0_ID2	2370	2370	2823	16.7203	4.0975	3.2469	0.3341	49.6397	20.9898	2.7043	11.1809	66.36	16.8922	-0.5247	10.8405	2.jpg	881.8688	161.6793	-28.1699	Horiz	0.9238	0.3162	0.1446	0.0541	0.733657609	0.6407	0.437307939	0.1952	0.8218	0.286519202	0.2907	0	0.674212182	0.7115	0.444632648	0.4219	0.5586	0.3751	0.412655692	0.4219	0.5586	0.3751	0.92716068	0.395133637	0.4485	0.704140571	0.7674	1	0.106734251	0	Par_Gen12_Mut1_ID10	Par_Gen12_Mut1_ID3
18	Gen18_Mut0_ID1	967	967	1372	11.5757	0.3357	3.3671	0.3467	56.7789	17.9858	2.6132	11.8796	68.3546	18.3215	1.0335	8.906	1.jpg	974.32	363.971	39.4314	Horiz	0.9238	0.2664	0.1446	0.0541	0.733657609	0.6407	0.1257	0.377814326	0.8218	0.2751	0.52688508	0	0.674212182	0.041036284	0.444632648	0.687092813	0.5586	0.6675	0.70958993	0.349909071	0	0.509332337	0.769963451	0.380439519	0.4485	0.4843	0.444024552	1	0.106734251	0	Par_Gen15_Mut0_ID0	Par_Gen12_Mut2_ID10
18	Gen17_Mut1_ID1	1514	1514	1929	7.5958	4.2314	4.2095	0.3045	56.3141	18.6293	1.9622	9.6168	48.7183	14.3978	-1.6841	11.7202	2.jpg	387.8603	194.4833	-60.6839	none	0.6689	0.2237	0.1446	0.0541	0.5227	0.6407	0.437307939	0.234	0.823	0.2865	0.1593	0	0.8709	0.467246461	0.4446	0.4219	0.412	0.6675	0.281	0.2416	0.4952	0.3751	0.92716068	0.2416	0.4952	0.3751	0.9129	1	0.2963	0.1559	Par_Gen15_Mut0_ID6	Par_Gen15_Mut0_ID9
18	Gen18_Mut0_ID5	2028	2028	2552	6.2421	0.3103	4.1113	0.3093	50.7604	16.7051	2.9794	11.9907	57.0025	16.3948	-0.7422	10.2437	3.jpg	1110.6107	570.5906	-8.9132	Horiz	0.9238	0.3162	0.1446	0.0541	0.399703568	0.6407	0.02186	0.2884	0.8218	0.286519202	0.2907	0	0.674212182	0.7115	0.444632648	0.4219	0.620465384	0.3751	0.412655692	0.4219	0.5586	0.3377	0.92716068	0.4648	0.845114484	0.4843	0.7674	1	0.106734251	0	Par_Gen14_Mut0_ID8	Par_Gen15_Mut0_ID0
18	Gen16_Mut2_ID8	900	900	1316	11.1002	4.8842	10.4805	0.3063	53.1541	18.3147	2.3844	9.7296	42.0539	23.1989	12.5592	7.217	0.jpg	281.371	302.2206	-1.6078	none	0.9238	0.2237	0.1446	0.0541	0.733657609	0.7073	0.3576	1	0.823	0.2865	0.4746	0	0.4047	0.7115	0.4446	0.4219	0.4365	0.4704	0.281	0.2416	0.1117	0.3751	0	0.505	0.301419899	0.704140571	1	1	0.305331098	0.1559	Par_Gen12_Mut1_ID2	Par_Gen15_Mut0_ID9
18	Gen18_Mut0_ID6	3100	3100	3514	8.0295	1.1186	4.8648	0.248	53.3998	17.6017	1.8466	11.0087	61.4293	18.7203	-2.4882	8.8008	1.jpg	509.7015	774.7073	-60.8841	Horiz	0.9238	0.3162	0.1446	0.0541	0.733657609	0.6407	0.437307939	0.2185	0.8218	0.286519202	0.1931	0	0.9365	0.840111943	0.4446	0.43	0.5586	0.6675	0.281	0.24161163	0.2882	0.3751	0.9118	0.43	0.4485	0.6492	0.9149	1	0.2963	0	Par_Gen14_Mut0_ID8	Par_Gen15_Mut0_ID0
18	Gen17_Mut1_ID4	901	901	1333	17.4092	11.7422	6.577	0.2647	51.8007	18.3757	2.3276	9.95	34.3915	6.6335	8.2731	7.1379	2.jpg	225.6195	777.5311	-19.6447	Horiz	0.7199	0.3162	0.1446	0.0541	0.733657609	0.6407	0.02186	0.234	0.8218	0.286519202	0.1593	0	0.801324244	0.5161	0.444632648	0.525813894	0.4413	0.3751	0.074602477	0.525813894	0.4413	0.3751	0.9149	0.474186106	0.4952	0.704140571	0.7674	1	0.2963	0	Par_Gen14_Mut0_ID8	Par_Gen15_Mut0_ID6
18	Gen15_Mut1_ID4	812	812	1336	0.3144	0.5549	3.6665	0.2995	54.9007	18.4055	1.832	9.6999	55.2151	17.8506	-1.8135	10.0917	3.jpg	241.5101	586.5183	-39.3155	none	0.8728	0.3162	0.1777	0.0541	0.452391317	0.6407	0.437307939	0.1952	0.8218	0.286519202	0.2907	0	0.674212182	0.6626	0.444632648	0.4219	0.5293	0.6675	0.412655692	0.474186106	0.4952	0.4021	0.9241	0.395133637	0.4485	0.3576	0.609192378	1	0.106734251	0	Par_Gen14_Mut0_ID8	Par_Gen15_Mut0_ID6
18	Gen17_Mut0_ID6	2186	2186	2591	5.8842	2.4778	4.5664	0.3729	53.9506	17.9823	3.7257	11.0744	59.8348	15.5046	-0.7665	10.2543	0.jpg	1107.2514	342.0856	-60.5825	none	0.9238	0.3162	0.1446	0.0541	0.733657609	0.6407	0.3377	0.377814326	0.9365	0.523852204	0.5256	0.591460217	0.674212182	0.714593745	0.5686	0.6256	0.5358	0.512443861	0.6067	0.349909071	0	0.8234	0	0.380439519	0.4485	0.4293	1	1	0.106734251	0	Par_Gen12_Mut1_ID2	Par_Gen12_Mut2_ID10
18	Gen17_Mut0_ID11	2687	2687	3232	3.9662	0.7293	3.61	0.3388	51.3395	16.7015	2.6803	11.635	55.3057	15.9722	0.4986	8.7587	3.jpg	1128.2037	242.1677	2.7891	Horiz	0.9238	0.2237	0.1446	0.0541	0.600296432	0.6407	0	0.1952	0.8234	0.2292	0.2907	0	0.9365	0.105928426	0.4446	0.24161163	0.3754	0.3282	0.281	0.3282	0.4163	0.36163652	0.92716068	0.312673681	0.520523265	0.524061558	0.5249	1	0.3053	0.1247	Par_Gen14_Mut0_ID9	Par_Gen11_Mut0_ID6
